what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897649014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897652429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897654177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409897659830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897666919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897676731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409897681186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897687983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897696520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409897701398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897707328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897715866
started,bundle,org.eclipse.mylyn.java.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.ui",1409897721619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409897723891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897725425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897729913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409897732755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897738746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897743848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409897746974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897752359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897762576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409897767735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897771406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897776173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409897780613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409898002393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409898015655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409898446740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409898459259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409898753251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409898761059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409899133780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409899136728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409899138354
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409899139016
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1409899140206
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,20.0.3.v201208082019-427395,"overlay.com.android.ide.eclipse.adt.overlay",1409899141464
stopped,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1409899141495
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1409899141605
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1409899141933
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1409899141933
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1409899142258
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1410914909823
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1410914909824
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1410914909878
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1410914909912
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1410914910023
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1410914910040
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1410914910189
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1410914910293
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1410914910355
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1410914910501
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1410914910567
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1410914910656
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1410914910756
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1410914910810
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1410914910811
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1410914910888
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1410914910983
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1410914911016
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1410914911148
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1410914911251
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1410914911276
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1410914911427
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1410914911545
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1410914911626
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1410914911658
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1410914911739
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1410914911740
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1410914911770
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1410914911803
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1410914911861
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1410914911913
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1410914911955
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1410914912030
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1410914912146
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1410914912197
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1410914912257
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1410914912324
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1410914912417
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1410914912418
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1410914912475
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1410914912586
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1410914912619
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1410914912714
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1410914912799
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1410914912860
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1410914912891
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1410914912999
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20111006_r372,"org.eclipse.jdt.launching.macosx",1410914913065
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1410914913065
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1410914913140
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1410914913140
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1410914913168
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1410914913215
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1410914913281
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.core",1410914913307
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.ui",1410914913400
started,bundle,org.eclipse.mylyn.commons.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.core",1410914913467
started,bundle,org.eclipse.mylyn.commons.net,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.net",1410914913467
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.core",1410914913523
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.feed",1410914913565
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.ui",1410914913602
started,bundle,org.eclipse.mylyn.commons.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.ui",1410914913645
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.workbench",1410914913669
started,bundle,org.eclipse.mylyn.context.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.core",1410914913705
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.tasks.ui",1410914913717
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.monitor.ui",1410914913751
started,bundle,org.eclipse.mylyn.tasks.index.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.index.core",1410914913782
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui",1410914913910
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1410914913930
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1410914913948
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1410914913961
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1410914913976
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1410914913976
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1410914913990
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1410914914033
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1410914914077
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1410914914105
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1410914914118
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1410914914150
os,sysinfo,,,"macosx",1410914914193
arch,sysinfo,,,"x86",1410914914193
ws,sysinfo,,,"cocoa",1410914914193
locale,sysinfo,,,"en_US",1410914914193
processors,sysinfo,,,"8",1410914914193
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1410914914193
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1410914914193
java.specification.name,sysinfo,,,"Java Platform API Specification",1410914914193
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1410914914193
java.specification.version,sysinfo,,,"1.6",1410914914193
java.vendor,sysinfo,,,"Apple Inc.",1410914914193
java.version,sysinfo,,,"1.6.0_65",1410914914193
java.vm.info,sysinfo,,,"mixed mode",1410914914193
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1410914914193
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1410914914193
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1410914914193
java.vm.specification.version,sysinfo,,,"1.0",1410914914193
java.vm.vendor,sysinfo,,,"Apple Inc.",1410914914193
java.vm.version,sysinfo,,,"20.65-b04-462",1410914914193
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1410914914252
started,bundle,org.eclipse.mylyn.team.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.team.ui",1410914914482
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1410914914539
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1410914915321
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1410914915485
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1410914916364
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1410914917376
started,bundle,com.android.ide.eclipse.base,20.0.3.v201208082019-427395,"com.android.ide.eclipse.base",1410914918607
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1410914919071
started,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1410914921779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410914931548
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410914931630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410915051162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410915054286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410915059455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410915073922
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1410915075892
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1410915077923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410915087952
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1410915096426
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1410915096582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410915097555
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410915097952
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410915098052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410915100657
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1410915102024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410915102101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410915701669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410915884155
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410915886770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410915963141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410915966497
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1410916006751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410916047510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410916047590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1410916088716
started,bundle,org.eclipse.mylyn.java.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.ui",1410916129562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410916136477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410916139456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410916142218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410916191004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410916200126
activated,view,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui.views.tasks",1410916410418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410916410651
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410916411790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410916774744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410916794284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410916822826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410917030523
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1410917032535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410917032610
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410917035548
started,bundle,org.eclipse.mylyn.java.tasks,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.tasks",1410917059251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410917059318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410917073764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410917081291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410917085578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410917777640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410918430749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410919152317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410919155361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410919158243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410919757661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410919806986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410919813852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410919826208
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1410922363035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410922363090
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410922444936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410922461810
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1410922722139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410922722231
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410922723830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410922731435
